Región,Productos seleccionados,Unidad de medida,Date,Price,product_id
Noreste,Arroz blanco simple,kg,2023-09-01,666.64,9
Noroeste,Lavandina,1.000 cc,2023-10-01,355.69,58
Noroeste,Jabón de tocador,125 g,2023-10-01,295.8,52
Cuyo,Pan francés,kg,2023-10-01,706.52,67
Cuyo,Carne picada común,kg,2023-10-01,2043.97,19
Cuyo,Arroz blanco simple,kg,2023-10-01,828.23,7
Cuyo,Fideos secos tipo guisero,500 g,2023-10-01,447.22,31
Cuyo,Harina de trigo común,kg,2023-10-01,300.5,37
Noroeste,Detergente líquido,750 cc,2023-10-01,509.38,28
Noroeste,Harina de trigo común,kg,2023-10-01,322.0,40
Noroeste,Papa,kg,2023-10-01,425.08,76
Noroeste,Huevos de gallina,Docena,2023-10-01,1128.34,46
Noroeste,Leche fresca entera sachet,Litro,2023-10-01,461.5,64
Noroeste,Aceite de girasol,"1,5 litros",2023-10-01,1340.61,4
Noroeste,Pollo entero,kg,2023-10-01,1125.44,82
Noroeste,Carne picada común,kg,2023-10-01,2300.51,22
Noroeste,Fideos secos tipo guisero,500 g,2023-10-01,409.26,34
Noroeste,Arroz blanco simple,kg,2023-10-01,798.59,10
Cuyo,Pollo entero,kg,2023-10-01,1185.0,79
Noroeste,Azúcar,kg,2023-10-01,907.49,16
Cuyo,Aceite de girasol,"1,5 litros",2023-10-01,1272.28,1
Patagonia,Arroz blanco simple,kg,2023-10-01,871.31,12
Cuyo,Huevos de gallina,Docena,2023-10-01,1242.71,43
Noroeste,Pan francés,kg,2023-10-01,715.99,70
Patagonia,Lavandina,1.000 cc,2023-10-01,346.67,60
Patagonia,Detergente líquido,750 cc,2023-10-01,847.78,30
Patagonia,Azúcar,kg,2023-10-01,1074.06,18
Patagonia,Papa,kg,2023-10-01,773.91,78
Patagonia,Huevos de gallina,Docena,2023-10-01,1501.12,48
Patagonia,Leche fresca entera sachet,Litro,2023-10-01,458.33,66
Patagonia,Aceite de girasol,"1,5 litros",2023-10-01,1117.79,6
Cuyo,Leche fresca entera sachet,Litro,2023-10-01,462.12,61
Patagonia,Pollo entero,kg,2023-10-01,1150.23,84
Patagonia,Fideos secos tipo guisero,500 g,2023-10-01,556.21,36
Patagonia,Harina de trigo común,kg,2023-10-01,319.46,42
Patagonia,Pan francés,kg,2023-10-01,925.52,72
Cuyo,Jabón de tocador,125 g,2023-10-01,304.92,49
Cuyo,Lavandina,1.000 cc,2023-10-01,319.82,55
Cuyo,Detergente líquido,750 cc,2023-10-01,527.11,25
Cuyo,Azúcar,kg,2023-10-01,986.44,13
Cuyo,Papa,kg,2023-10-01,551.11,73
Patagonia,Carne picada común,kg,2023-10-01,2780.39,24
Patagonia,Jabón de tocador,125 g,2023-10-01,320.42,54
Noreste,Jabón de tocador,125 g,2023-10-01,324.3,51
Noreste,Detergente líquido,750 cc,2023-10-01,491.19,27
Pampeana,Arroz blanco simple,kg,2023-10-01,811.65,11
Pampeana,Harina de trigo común,kg,2023-10-01,312.72,41
Pampeana,Pan francés,kg,2023-10-01,826.08,71
GBA,Jabón de tocador,125 g,2023-10-01,301.15,50
GBA,Lavandina,1.000 cc,2023-10-01,331.01,56
GBA,Detergente líquido,750 cc,2023-10-01,420.32,26
GBA,Papa,kg,2023-10-01,604.95,74
GBA,Huevos de gallina,Docena,2023-10-01,1313.33,44
GBA,Leche fresca entera sachet,Litro,2023-10-01,413.3,62
GBA,Aceite de girasol,"1,5 litros",2023-10-01,1157.0,2
GBA,Pollo entero,kg,2023-10-01,1100.39,80
GBA,Carne picada común,kg,2023-10-01,2065.09,20
GBA,Fideos secos tipo guisero,500 g,2023-10-01,516.94,32
GBA,Arroz blanco simple,kg,2023-10-01,789.18,8
GBA,Harina de trigo común,kg,2023-10-01,269.52,38
GBA,Pan francés,kg,2023-10-01,1076.98,68
Noreste,Lavandina,1.000 cc,2023-10-01,363.48,57
Pampeana,Fideos secos tipo guisero,500 g,2023-10-01,480.87,35
Pampeana,Carne picada común,kg,2023-10-01,2145.32,23
GBA,Azúcar,kg,2023-10-01,1007.9,14
Pampeana,Aceite de girasol,"1,5 litros",2023-10-01,1285.26,5
Pampeana,Pollo entero,kg,2023-10-01,1156.4,83
Noreste,Papa,kg,2023-10-01,528.28,75
Noreste,Huevos de gallina,Docena,2023-10-01,1065.0,45
Noreste,Leche fresca entera sachet,Litro,2023-10-01,503.89,63
Noreste,Aceite de girasol,"1,5 litros",2023-10-01,1539.09,3
Noreste,Pollo entero,kg,2023-10-01,1079.46,81
Noreste,Carne picada común,kg,2023-10-01,2011.61,21
Noreste,Fideos secos tipo guisero,500 g,2023-10-01,400.07,33
Noreste,Arroz blanco simple,kg,2023-10-01,776.78,9
Noreste,Azúcar,kg,2023-10-01,1002.01,15
Noreste,Pan francés,kg,2023-10-01,723.82,69
Noreste,Harina de trigo común,kg,2023-10-01,335.22,39
Pampeana,Huevos de gallina,Docena,2023-10-01,1257.6,47
Pampeana,Papa,kg,2023-10-01,562.29,77
Pampeana,Azúcar,kg,2023-10-01,985.59,17
Pampeana,Leche fresca entera sachet,Litro,2023-10-01,459.16,65
Pampeana,Lavandina,1.000 cc,2023-10-01,328.62,59
Pampeana,Jabón de tocador,125 g,2023-10-01,314.39,53
Pampeana,Detergente líquido,750 cc,2023-10-01,501.76,29
Noroeste,Jabón de tocador,125 g,2023-11-01,322.33,52
Cuyo,Carne picada común,kg,2023-11-01,2315.02,19
Cuyo,Fideos secos tipo guisero,500 g,2023-11-01,595.88,31
Cuyo,Arroz blanco simple,kg,2023-11-01,1052.98,7
Cuyo,Harina de trigo común,kg,2023-11-01,380.66,37
Cuyo,Pollo entero,kg,2023-11-01,1390.96,79
Cuyo,Pan francés,kg,2023-11-01,812.87,67
Noroeste,Lavandina,1.000 cc,2023-11-01,400.31,58
Noroeste,Leche fresca entera sachet,Litro,2023-11-01,507.62,64
Noroeste,Azúcar,kg,2023-11-01,965.29,16
Noroeste,Papa,kg,2023-11-01,432.6,76
Noroeste,Huevos de gallina,Docena,2023-11-01,1182.17,46
Noroeste,Aceite de girasol,"1,5 litros",2023-11-01,1488.25,4
Noroeste,Pollo entero,kg,2023-11-01,1302.65,82
Noroeste,Carne picada común,kg,2023-11-01,2506.15,22
Noroeste,Fideos secos tipo guisero,500 g,2023-11-01,530.07,34
Cuyo,Aceite de girasol,"1,5 litros",2023-11-01,1386.88,1
Noroeste,Detergente líquido,750 cc,2023-11-01,575.36,28
Cuyo,Leche fresca entera sachet,Litro,2023-11-01,521.62,61
Noroeste,Arroz blanco simple,kg,2023-11-01,995.34,10
Cuyo,Papa,kg,2023-11-01,565.51,73
Patagonia,Jabón de tocador,125 g,2023-11-01,347.99,54
Patagonia,Lavandina,1.000 cc,2023-11-01,376.15,60
Patagonia,Detergente líquido,750 cc,2023-11-01,927.63,30
Patagonia,Azúcar,kg,2023-11-01,1179.19,18
Patagonia,Papa,kg,2023-11-01,791.68,78
Patagonia,Huevos de gallina,Docena,2023-11-01,1608.63,48
Patagonia,Leche fresca entera sachet,Litro,2023-11-01,532.62,66
Patagonia,Aceite de girasol,"1,5 litros",2023-11-01,1168.36,6
Cuyo,Huevos de gallina,Docena,2023-11-01,1367.76,43
Patagonia,Pollo entero,kg,2023-11-01,1317.75,84
Patagonia,Fideos secos tipo guisero,500 g,2023-11-01,722.84,36
Patagonia,Arroz blanco simple,kg,2023-11-01,1049.78,12
Patagonia,Harina de trigo común,kg,2023-11-01,373.08,42
Patagonia,Pan francés,kg,2023-11-01,1051.31,72
Cuyo,Jabón de tocador,125 g,2023-11-01,330.89,49
Cuyo,Lavandina,1.000 cc,2023-11-01,353.86,55
Cuyo,Detergente líquido,750 cc,2023-11-01,563.79,25
Cuyo,Azúcar,kg,2023-11-01,1077.28,13
Patagonia,Carne picada común,kg,2023-11-01,3143.46,24
Noroeste,Harina de trigo común,kg,2023-11-01,380.25,40
Noroeste,Pan francés,kg,2023-11-01,820.27,70
GBA,Pan francés,kg,2023-11-01,1244.72,68
Pampeana,Carne picada común,kg,2023-11-01,2510.05,23
Pampeana,Fideos secos tipo guisero,500 g,2023-11-01,636.36,35
Pampeana,Arroz blanco simple,kg,2023-11-01,1034.75,11
Pampeana,Harina de trigo común,kg,2023-11-01,365.22,41
Pampeana,Pan francés,kg,2023-11-01,956.49,71
GBA,Jabón de tocador,125 g,2023-11-01,326.4,50
GBA,Lavandina,1.000 cc,2023-11-01,365.72,56
GBA,Azúcar,kg,2023-11-01,1091.95,14
Pampeana,Pollo entero,kg,2023-11-01,1341.52,83
GBA,Papa,kg,2023-11-01,621.43,74
GBA,Leche fresca entera sachet,Litro,2023-11-01,457.1,62
GBA,Aceite de girasol,"1,5 litros",2023-11-01,1273.09,2
GBA,Pollo entero,kg,2023-11-01,1275.08,80
GBA,Carne picada común,kg,2023-11-01,2345.9,20
GBA,Fideos secos tipo guisero,500 g,2023-11-01,760.44,32
GBA,Arroz blanco simple,kg,2023-11-01,1020.69,8
GBA,Harina de trigo común,kg,2023-11-01,323.26,38
Noreste,Jabón de tocador,125 g,2023-11-01,350.13,51
GBA,Huevos de gallina,Docena,2023-11-01,1397.28,44
Pampeana,Aceite de girasol,"1,5 litros",2023-11-01,1411.5,5
GBA,Detergente líquido,750 cc,2023-11-01,485.11,26
Pampeana,Huevos de gallina,Docena,2023-11-01,1338.84,47
Noreste,Lavandina,1.000 cc,2023-11-01,408.43,57
Pampeana,Leche fresca entera sachet,Litro,2023-11-01,509.97,65
Noreste,Detergente líquido,750 cc,2023-11-01,533.75,27
Noreste,Azúcar,kg,2023-11-01,1082.99,15
Noreste,Papa,kg,2023-11-01,532.79,75
Noreste,Huevos de gallina,Docena,2023-11-01,1143.68,45
Noreste,Leche fresca entera sachet,Litro,2023-11-01,546.64,63
Noreste,Pollo entero,kg,2023-11-01,1265.59,81
Noreste,Carne picada común,kg,2023-11-01,2337.52,21
Noreste,Aceite de girasol,"1,5 litros",2023-11-01,1630.94,3
Noreste,Arroz blanco simple,kg,2023-11-01,1070.2,9
Pampeana,Papa,kg,2023-11-01,592.8,77
Noreste,Fideos secos tipo guisero,500 g,2023-11-01,532.3,33
Pampeana,Detergente líquido,750 cc,2023-11-01,574.13,29
Pampeana,Lavandina,1.000 cc,2023-11-01,363.74,59
Pampeana,Azúcar,kg,2023-11-01,1085.67,17
Noreste,Pan francés,kg,2023-11-01,836.98,69
Noreste,Harina de trigo común,kg,2023-11-01,385.26,39
Pampeana,Jabón de tocador,125 g,2023-11-01,341.43,53
Noroeste,Lavandina,1.000 cc,2023-12-01,551.22,58
Cuyo,Carne picada común,kg,2023-12-01,3294.41,19
Cuyo,Fideos secos tipo guisero,500 g,2023-12-01,838.52,31
Cuyo,Arroz blanco simple,kg,2023-12-01,1477.52,7
Cuyo,Harina de trigo común,kg,2023-12-01,537.08,37
Cuyo,Pan francés,kg,2023-12-01,1002.74,67
Noroeste,Jabón de tocador,125 g,2023-12-01,426.4,52
Noroeste,Detergente líquido,750 cc,2023-12-01,783.4,28
Noroeste,Arroz blanco simple,kg,2023-12-01,1469.01,10
Noroeste,Papa,kg,2023-12-01,526.01,76
Noroeste,Huevos de gallina,Docena,2023-12-01,1354.08,46
Noroeste,Leche fresca entera sachet,Litro,2023-12-01,644.37,64
Noroeste,Aceite de girasol,"1,5 litros",2023-12-01,2195.23,4
Noroeste,Pollo entero,kg,2023-12-01,1653.09,82
Noroeste,Carne picada común,kg,2023-12-01,3463.97,22
Noroeste,Fideos secos tipo guisero,500 g,2023-12-01,730.92,34
Cuyo,Pollo entero,kg,2023-12-01,1774.71,79
Noroeste,Azúcar,kg,2023-12-01,1099.06,16
Cuyo,Aceite de girasol,"1,5 litros",2023-12-01,2031.56,1
Patagonia,Jabón de tocador,125 g,2023-12-01,475.26,54
Cuyo,Huevos de gallina,Docena,2023-12-01,1632.85,43
Noroeste,Harina de trigo común,kg,2023-12-01,566.49,40
Patagonia,Lavandina,1.000 cc,2023-12-01,551.2,60
Patagonia,Detergente líquido,750 cc,2023-12-01,1185.65,30
Patagonia,Azúcar,kg,2023-12-01,1364.79,18
Patagonia,Papa,kg,2023-12-01,858.88,78
Patagonia,Huevos de gallina,Docena,2023-12-01,1807.83,48
Patagonia,Leche fresca entera sachet,Litro,2023-12-01,706.63,66
Patagonia,Aceite de girasol,"1,5 litros",2023-12-01,1750.0,6
Cuyo,Leche fresca entera sachet,Litro,2023-12-01,664.94,61
Patagonia,Pollo entero,kg,2023-12-01,1678.07,84
Patagonia,Fideos secos tipo guisero,500 g,2023-12-01,1005.29,36
Patagonia,Harina de trigo común,kg,2023-12-01,522.72,42
Patagonia,Pan francés,kg,2023-12-01,1353.51,72
Cuyo,Jabón de tocador,125 g,2023-12-01,459.53,49
Cuyo,Lavandina,1.000 cc,2023-12-01,487.69,55
Cuyo,Detergente líquido,750 cc,2023-12-01,679.15,25
Cuyo,Azúcar,kg,2023-12-01,1219.02,13
Cuyo,Papa,kg,2023-12-01,627.08,73
Patagonia,Carne picada común,kg,2023-12-01,4323.82,24
Noroeste,Pan francés,kg,2023-12-01,1016.09,70
Patagonia,Arroz blanco simple,kg,2023-12-01,1536.59,12
Noreste,Lavandina,1.000 cc,2023-12-01,587.44,57
Pampeana,Fideos secos tipo guisero,500 g,2023-12-01,917.79,35
Pampeana,Arroz blanco simple,kg,2023-12-01,1518.33,11
Pampeana,Harina de trigo común,kg,2023-12-01,552.51,41
Pampeana,Pan francés,kg,2023-12-01,1197.25,71
GBA,Jabón de tocador,125 g,2023-12-01,451.57,50
GBA,Lavandina,1.000 cc,2023-12-01,522.96,56
GBA,Detergente líquido,750 cc,2023-12-01,721.8,26
GBA,Azúcar,kg,2023-12-01,1308.43,14
Pampeana,Carne picada común,kg,2023-12-01,3405.18,23
GBA,Papa,kg,2023-12-01,715.39,74
GBA,Leche fresca entera sachet,Litro,2023-12-01,614.66,62
GBA,Aceite de girasol,"1,5 litros",2023-12-01,1993.79,2
GBA,Pollo entero,kg,2023-12-01,1652.73,80
GBA,Carne picada común,kg,2023-12-01,3142.87,20
GBA,Fideos secos tipo guisero,500 g,2023-12-01,991.66,32
GBA,Arroz blanco simple,kg,2023-12-01,1557.53,8
GBA,Harina de trigo común,kg,2023-12-01,492.38,38
Noreste,Jabón de tocador,125 g,2023-12-01,499.28,51
GBA,Huevos de gallina,Docena,2023-12-01,1622.13,44
Pampeana,Pollo entero,kg,2023-12-01,1725.66,83
GBA,Pan francés,kg,2023-12-01,1534.79,68
Pampeana,Leche fresca entera sachet,Litro,2023-12-01,659.17,65
Pampeana,Aceite de girasol,"1,5 litros",2023-12-01,2184.99,5
Noreste,Azúcar,kg,2023-12-01,1218.97,15
Noreste,Papa,kg,2023-12-01,650.12,75
Noreste,Huevos de gallina,Docena,2023-12-01,1257.17,45
Noreste,Leche fresca entera sachet,Litro,2023-12-01,665.37,63
Noreste,Aceite de girasol,"1,5 litros",2023-12-01,2445.77,3
Noreste,Carne picada común,kg,2023-12-01,3159.0,21
Noreste,Fideos secos tipo guisero,500 g,2023-12-01,759.52,33
Noreste,Arroz blanco simple,kg,2023-12-01,1525.3,9
Noreste,Pollo entero,kg,2023-12-01,1610.51,81
Noreste,Detergente líquido,750 cc,2023-12-01,748.8,27
Noreste,Pan francés,kg,2023-12-01,1059.1,69
Pampeana,Jabón de tocador,125 g,2023-12-01,476.09,53
Pampeana,Lavandina,1.000 cc,2023-12-01,518.76,59
Pampeana,Detergente líquido,750 cc,2023-12-01,781.1,29
Pampeana,Azúcar,kg,2023-12-01,1239.56,17
Pampeana,Papa,kg,2023-12-01,690.12,77
Noreste,Harina de trigo común,kg,2023-12-01,568.74,39
Pampeana,Huevos de gallina,Docena,2023-12-01,1519.37,47
Noroeste,Lavandina,1.000 cc,2024-01-01,792.14,58
Noroeste,Jabón de tocador,125 g,2024-01-01,648.86,52
Cuyo,Carne picada común,kg,2024-01-01,3480.16,19
Cuyo,Harina de trigo común,kg,2024-01-01,695.71,37
Cuyo,Arroz blanco simple,kg,2024-01-01,1975.49,7
Noroeste,Detergente líquido,750 cc,2024-01-01,1127.97,28
Cuyo,Pan francés,kg,2024-01-01,1199.61,67
Cuyo,Fideos secos tipo guisero,500 g,2024-01-01,1029.71,31
Noroeste,Fideos secos tipo guisero,500 g,2024-01-01,921.41,34
Noroeste,Papa,kg,2024-01-01,610.17,76
Noroeste,Huevos de gallina,Docena,2024-01-01,1566.74,46
Noroeste,Leche fresca entera sachet,Litro,2024-01-01,842.32,64
Noroeste,Aceite de girasol,"1,5 litros",2024-01-01,2929.56,4
Noroeste,Pollo entero,kg,2024-01-01,1954.37,82
Noroeste,Carne picada común,kg,2024-01-01,3761.62,22
Cuyo,Pollo entero,kg,2024-01-01,2107.86,79
Noroeste,Arroz blanco simple,kg,2024-01-01,1946.54,10
Noroeste,Azúcar,kg,2024-01-01,1180.71,16
Cuyo,Aceite de girasol,"1,5 litros",2024-01-01,2711.29,1
Patagonia,Arroz blanco simple,kg,2024-01-01,2708.21,12
Cuyo,Huevos de gallina,Docena,2024-01-01,1884.32,43
Patagonia,Jabón de tocador,125 g,2024-01-01,714.94,54
Noroeste,Harina de trigo común,kg,2024-01-01,727.34,40
Patagonia,Lavandina,1.000 cc,2024-01-01,840.67,60
Patagonia,Detergente líquido,750 cc,2024-01-01,1602.68,30
Patagonia,Azúcar,kg,2024-01-01,1533.07,18
Patagonia,Papa,kg,2024-01-01,983.43,78
Patagonia,Huevos de gallina,Docena,2024-01-01,2090.73,48
Patagonia,Leche fresca entera sachet,Litro,2024-01-01,946.38,66
Patagonia,Aceite de girasol,"1,5 litros",2024-01-01,2831.23,6
Patagonia,Pollo entero,kg,2024-01-01,2092.71,84
Patagonia,Carne picada común,kg,2024-01-01,5203.32,24
Patagonia,Fideos secos tipo guisero,500 g,2024-01-01,1212.87,36
Patagonia,Harina de trigo común,kg,2024-01-01,797.35,42
Patagonia,Pan francés,kg,2024-01-01,1677.05,72
Cuyo,Jabón de tocador,125 g,2024-01-01,674.26,49
Cuyo,Lavandina,1.000 cc,2024-01-01,752.11,55
Cuyo,Detergente líquido,750 cc,2024-01-01,1124.83,25
Cuyo,Azúcar,kg,2024-01-01,1302.51,13
Cuyo,Papa,kg,2024-01-01,696.52,73
Cuyo,Leche fresca entera sachet,Litro,2024-01-01,890.47,61
Noroeste,Pan francés,kg,2024-01-01,1258.06,70
Noreste,Arroz blanco simple,kg,2024-01-01,2116.72,9
Noreste,Lavandina,1.000 cc,2024-01-01,784.86,57
Pampeana,Arroz blanco simple,kg,2024-01-01,2113.86,11
Pampeana,Harina de trigo común,kg,2024-01-01,752.52,41
Pampeana,Pan francés,kg,2024-01-01,1429.27,71
GBA,Jabón de tocador,125 g,2024-01-01,635.47,50
GBA,Lavandina,1.000 cc,2024-01-01,751.79,56
GBA,Detergente líquido,750 cc,2024-01-01,1057.03,26
GBA,Azúcar,kg,2024-01-01,1318.26,14
Noreste,Jabón de tocador,125 g,2024-01-01,658.41,51
GBA,Huevos de gallina,Docena,2024-01-01,1845.96,44
GBA,Leche fresca entera sachet,Litro,2024-01-01,842.24,62
GBA,Aceite de girasol,"1,5 litros",2024-01-01,2630.43,2
GBA,Pollo entero,kg,2024-01-01,1882.69,80
GBA,Carne picada común,kg,2024-01-01,3469.9,20
GBA,Fideos secos tipo guisero,500 g,2024-01-01,1125.02,32
GBA,Arroz blanco simple,kg,2024-01-01,2046.61,8
GBA,Harina de trigo común,kg,2024-01-01,665.79,38
GBA,Pan francés,kg,2024-01-01,1790.62,68
Pampeana,Fideos secos tipo guisero,500 g,2024-01-01,1125.82,35
Pampeana,Carne picada común,kg,2024-01-01,3660.15,23
GBA,Papa,kg,2024-01-01,721.76,74
Pampeana,Aceite de girasol,"1,5 litros",2024-01-01,2918.47,5
Pampeana,Pollo entero,kg,2024-01-01,2004.4,83
Noreste,Detergente líquido,750 cc,2024-01-01,994.27,27
Noreste,Azúcar,kg,2024-01-01,1330.52,15
Noreste,Papa,kg,2024-01-01,694.65,75
Noreste,Huevos de gallina,Docena,2024-01-01,1441.27,45
Noreste,Aceite de girasol,"1,5 litros",2024-01-01,3175.7,3
Noreste,Pollo entero,kg,2024-01-01,1841.32,81
Noreste,Carne picada común,kg,2024-01-01,3650.1,21
Noreste,Fideos secos tipo guisero,500 g,2024-01-01,924.12,33
Noreste,Leche fresca entera sachet,Litro,2024-01-01,827.62,63
Noreste,Pan francés,kg,2024-01-01,1214.92,69
Noreste,Harina de trigo común,kg,2024-01-01,721.05,39
Pampeana,Huevos de gallina,Docena,2024-01-01,1730.88,47
Pampeana,Papa,kg,2024-01-01,739.64,77
Pampeana,Azúcar,kg,2024-01-01,1337.18,17
Pampeana,Leche fresca entera sachet,Litro,2024-01-01,843.79,65
Pampeana,Lavandina,1.000 cc,2024-01-01,760.12,59
Pampeana,Jabón de tocador,125 g,2024-01-01,652.87,53
Pampeana,Detergente líquido,750 cc,2024-01-01,1181.37,29
Noroeste,Lavandina,1.000 cc,2024-02-01,898.96,58
Cuyo,Pollo entero,kg,2024-02-01,2341.62,79
Cuyo,Carne picada común,kg,2024-02-01,3716.65,19
Cuyo,Fideos secos tipo guisero,500 g,2024-02-01,1137.07,31
Cuyo,Arroz blanco simple,kg,2024-02-01,2247.43,7
Cuyo,Harina de trigo común,kg,2024-02-01,764.93,37
Cuyo,Pan francés,kg,2024-02-01,1321.29,67
Noroeste,Jabón de tocador,125 g,2024-02-01,718.05,52
Noroeste,Detergente líquido,750 cc,2024-02-01,1328.22,28
Cuyo,Aceite de girasol,"1,5 litros",2024-02-01,2857.68,1
Noroeste,Papa,kg,2024-02-01,627.85,76
Noroeste,Huevos de gallina,Docena,2024-02-01,1709.66,46
Noroeste,Leche fresca entera sachet,Litro,2024-02-01,982.02,64
Noroeste,Aceite de girasol,"1,5 litros",2024-02-01,3151.1,4
Noroeste,Pollo entero,kg,2024-02-01,2104.72,82
Noroeste,Carne picada común,kg,2024-02-01,4070.88,22
Noroeste,Fideos secos tipo guisero,500 g,2024-02-01,1020.95,34
Noroeste,Arroz blanco simple,kg,2024-02-01,2127.38,10
Noroeste,Azúcar,kg,2024-02-01,1169.09,16
Patagonia,Jabón de tocador,125 g,2024-02-01,817.54,54
Noroeste,Harina de trigo común,kg,2024-02-01,779.89,40
Cuyo,Huevos de gallina,Docena,2024-02-01,1946.5,43
Patagonia,Lavandina,1.000 cc,2024-02-01,912.36,60
Patagonia,Detergente líquido,750 cc,2024-02-01,1822.87,30
Patagonia,Azúcar,kg,2024-02-01,1529.32,18
Patagonia,Papa,kg,2024-02-01,999.78,78
Patagonia,Huevos de gallina,Docena,2024-02-01,2289.14,48
Patagonia,Leche fresca entera sachet,Litro,2024-02-01,1137.33,66
Patagonia,Aceite de girasol,"1,5 litros",2024-02-01,2979.33,6
Patagonia,Pollo entero,kg,2024-02-01,2214.3,84
Cuyo,Leche fresca entera sachet,Litro,2024-02-01,1092.26,61
Patagonia,Carne picada común,kg,2024-02-01,5351.1,24
Patagonia,Arroz blanco simple,kg,2024-02-01,3078.94,12
Patagonia,Harina de trigo común,kg,2024-02-01,870.68,42
Patagonia,Pan francés,kg,2024-02-01,1823.36,72
Cuyo,Jabón de tocador,125 g,2024-02-01,740.71,49
Cuyo,Lavandina,1.000 cc,2024-02-01,843.81,55
Cuyo,Detergente líquido,750 cc,2024-02-01,1303.34,25
Cuyo,Azúcar,kg,2024-02-01,1265.43,13
Cuyo,Papa,kg,2024-02-01,716.24,73
Patagonia,Fideos secos tipo guisero,500 g,2024-02-01,1311.59,36
Noroeste,Pan francés,kg,2024-02-01,1383.41,70
Pampeana,Aceite de girasol,"1,5 litros",2024-02-01,3113.5,5
Noreste,Lavandina,1.000 cc,2024-02-01,914.46,57
Pampeana,Arroz blanco simple,kg,2024-02-01,2399.33,11
Pampeana,Harina de trigo común,kg,2024-02-01,805.51,41
Pampeana,Pan francés,kg,2024-02-01,1609.18,71
GBA,Jabón de tocador,125 g,2024-02-01,690.5,50
GBA,Lavandina,1.000 cc,2024-02-01,832.73,56
GBA,Detergente líquido,750 cc,2024-02-01,1161.25,26
GBA,Azúcar,kg,2024-02-01,1239.38,14
GBA,Papa,kg,2024-02-01,749.73,74
GBA,Huevos de gallina,Docena,2024-02-01,1993.17,44
GBA,Leche fresca entera sachet,Litro,2024-02-01,1018.87,62
GBA,Aceite de girasol,"1,5 litros",2024-02-01,2763.02,2
GBA,Pollo entero,kg,2024-02-01,2094.9,80
GBA,Carne picada común,kg,2024-02-01,3807.3,20
GBA,Fideos secos tipo guisero,500 g,2024-02-01,1260.22,32
GBA,Arroz blanco simple,kg,2024-02-01,2355.31,8
GBA,Harina de trigo común,kg,2024-02-01,741.12,38
GBA,Pan francés,kg,2024-02-01,1942.55,68
Pampeana,Fideos secos tipo guisero,500 g,2024-02-01,1271.17,35
Pampeana,Carne picada común,kg,2024-02-01,3976.89,23
Noreste,Jabón de tocador,125 g,2024-02-01,720.04,51
Pampeana,Leche fresca entera sachet,Litro,2024-02-01,1012.2,65
Pampeana,Pollo entero,kg,2024-02-01,2185.6,83
Noreste,Detergente líquido,750 cc,2024-02-01,1231.77,27
Noreste,Azúcar,kg,2024-02-01,1267.4,15
Noreste,Papa,kg,2024-02-01,744.34,75
Noreste,Huevos de gallina,Docena,2024-02-01,1611.16,45
Noreste,Leche fresca entera sachet,Litro,2024-02-01,1018.96,63
Noreste,Pollo entero,kg,2024-02-01,2011.32,81
Noreste,Carne picada común,kg,2024-02-01,3684.81,21
Noreste,Fideos secos tipo guisero,500 g,2024-02-01,1040.22,33
Noreste,Aceite de girasol,"1,5 litros",2024-02-01,3316.17,3
Noreste,Harina de trigo común,kg,2024-02-01,794.28,39
Noreste,Pan francés,kg,2024-02-01,1341.48,69
Pampeana,Huevos de gallina,Docena,2024-02-01,1910.82,47
Pampeana,Jabón de tocador,125 g,2024-02-01,725.97,53
Pampeana,Lavandina,1.000 cc,2024-02-01,853.3,59
Pampeana,Detergente líquido,750 cc,2024-02-01,1362.9,29
Pampeana,Azúcar,kg,2024-02-01,1322.53,17
Pampeana,Papa,kg,2024-02-01,768.56,77
Noreste,Arroz blanco simple,kg,2024-02-01,2415.45,9
Noroeste,Jabón de tocador,125 g,2024-03-01,759.96,52
Cuyo,Pan francés,kg,2024-03-01,1426.77,67
Cuyo,Carne picada común,kg,2024-03-01,4054.62,19
Cuyo,Arroz blanco simple,kg,2024-03-01,2351.07,7
Cuyo,Fideos secos tipo guisero,500 g,2024-03-01,1226.33,31
Noroeste,Lavandina,1.000 cc,2024-03-01,967.54,58
Cuyo,Harina de trigo común,kg,2024-03-01,800.88,37
Noroeste,Detergente líquido,750 cc,2024-03-01,1464.56,28
Noroeste,Arroz blanco simple,kg,2024-03-01,2258.23,10
